315.93 0.395 0 8.18822e-20 5.77647e-121 0.000409831 0.000409831 0.39459
316.4 0.39 0 9.35121e-20 1.21228e-120 0.000421625 0.000421625 0.389578
316.86 0.388 0 1.06472e-19 2.50196e-120 0.000433466 0.000433466 0.387567
317.33 0.38 0 1.21546e-19 5.24047e-120 0.000445876 0.000445876 0.379554
317.8 0.376 0 1.38728e-19 1.09655e-119 0.000458609 0.000458609 0.375541
318.26 0.373 0 1.57862e-19 2.25658e-119 0.000471389 0.000471389 0.372529
318.73 0.37 0 1.80105e-19 4.71258e-119 0.000484781 0.000484781 0.369515
319.19 0.365 0 2.04868e-19 9.67932e-119 0.000498221 0.000498221 0.364502
319.66 0.362 0 2.33643e-19 2.01744e-118 0.000512302 0.000512302 0.361488
320.13 0.358 0 2.66406e-19 4.20074e-118 0.000526743 0.000526743 0.357473
320.59 0.354 0 3.02857e-19 8.60315e-118 0.000541232 0.000541232 0.353459
321.06 0.35 0 3.4519e-19 1.78785e-117 0.000556409 0.000556409 0.349444
321.52 0.351 0 3.9227e-19 3.6545e-117 0.000571634 0.000571634 0.350428
321.99 0.348 0 4.46924e-19 7.57966e-117 0.000587579 0.000587579 0.347412
322.45 0.347 0 5.07684e-19 1.54637e-116 0.000603574 0.000603574 0.346396
322.92 0.343 0 5.7819e-19 3.20098e-116 0.000620321 0.000620321 0.34238
323.39 0.341 0 6.58356e-19 6.61944e-116 0.000637487 0.000637487 0.340363
323.85 0.338 0 7.47426e-19 1.34657e-115 0.000654702 0.000654702 0.337345
324.32 0.337 0 8.50722e-19 2.77918e-115 0.000672723 0.000672723 0.336327
324.78 0.338 0 9.65443e-19 5.64275e-115 0.000690793 0.000690793 0.337309
325.25 0.332 0 1.09844e-18 1.16232e-114 0.000709706 0.000709706 0.33129
325.71 0.334 0 1.24608e-18 2.35541e-114 0.000728667 0.000728667 0.333271
326.18 0.33 0 1.41717e-18 4.84228e-114 0.00074851 0.00074851 0.329251
326.64 0.331 0 1.60704e-18 9.79392e-114 0.000768401 0.000768401 0.330232
327.11 0.328 0 1.82697e-18 2.0095e-113 0.000789213 0.000789213 0.327211
327.58 0.324 0 2.07659e-18 4.11896e-113 0.000810531 0.000810531 0.323189
328.04 0.323 0 2.35344e-18 8.30691e-113 0.000831894 0.000831894 0.322168
328.51 0.318 0 2.67393e-18 1.69937e-112 0.000854242 0.000854242 0.317146
328.97 0.317 0 3.02924e-18 3.42063e-112 0.000876635 0.000876635 0.316123
329.44 0.312 0 3.44041e-18 6.98396e-112 0.000900056 0.000900056 0.3111
329.9 0.307 0 3.89607e-18 1.40309e-111 0.000923521 0.000923521 0.306076
330.37 0.301 0 4.42315e-18 2.85911e-111 0.00094806 0.00094806 0.300052
330.83 0.299 0 5.00703e-18 5.73298e-111 0.00097264 0.00097264 0.298027
